UTC Time at End of Hour,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,temp,dwpt,rhum,prcp,wdir,wspd,pres
2022-09-19 14:00:00,497.0,1253.0,8719.0,19.2,17.0,87.0,0.0,70.0,12.6,1015.6
2022-09-19 15:00:00,496.0,1985.0,6997.0,23.0,16.1,65.0,0.0,80.0,13.0,1016.0
2022-09-19 16:00:00,598.0,2083.0,7133.0,23.0,16.1,65.0,0.0,80.0,13.0,1016.0
2022-09-19 17:00:00,1500.0,2008.0,8105.0,25.0,15.9,57.0,0.0,100.0,13.0,1015.0
2022-09-19 18:00:00,2142.0,1997.0,8945.0,27.0,16.0,51.0,0.0,100.0,11.2,1015.0
2022-09-19 19:00:00,2444.0,2004.0,9720.0,28.0,16.0,48.0,0.0,110.0,18.4,1014.0
2022-09-19 20:00:00,2687.0,1997.0,10154.0,29.0,16.9,48.0,0.0,90.0,16.6,1014.0
2022-09-19 21:00:00,2803.0,1928.0,10756.0,29.0,15.9,45.0,0.0,160.0,18.4,1013.0
2022-09-19 22:00:00,2910.0,1815.0,10450.0,29.0,15.9,45.0,0.0,160.0,18.4,1013.0
2022-09-19 23:00:00,2838.0,1222.0,9596.0,28.0,19.0,58.0,0.0,140.0,16.6,1013.0
2022-09-20 00:00:00,2530.0,253.0,9168.0,25.0,21.1,79.0,0.0,130.0,9.4,1013.0
2022-09-20 01:00:00,2100.0,5.0,9753.0,25.0,21.1,79.0,0.0,120.0,11.2,1014.0
2022-09-20 02:00:00,620.0,0.0,12450.0,23.0,21.1,89.0,0.0,90.0,13.0,1014.0
2022-09-20 03:00:00,523.0,0.0,13730.0,23.0,22.0,94.0,0.0,120.0,16.6,1014.0
2022-09-20 04:00:00,463.0,1.0,14583.0,23.0,23.0,100.0,0.0,120.0,14.8,1013.0
2022-09-20 05:00:00,488.0,1.0,14911.0,22.0,22.0,100.0,0.0,110.0,14.8,1013.0
2022-09-20 06:00:00,522.0,1.0,14747.0,22.0,22.0,100.0,0.0,140.0,14.8,1013.0
2022-09-20 07:00:00,516.0,1.0,14913.0,21.0,21.0,100.0,0.0,150.0,16.6,1012.0
2022-09-20 08:00:00,502.0,1.0,14769.0,22.0,22.0,100.0,0.0,150.0,16.6,1012.0
2022-09-20 09:00:00,546.0,1.0,13962.0,22.0,22.0,100.0,0.0,160.0,13.0,1012.0
2022-09-20 10:00:00,591.0,1.0,13667.0,21.0,21.0,100.0,0.0,180.0,11.2,1012.0
2022-09-20 11:00:00,577.0,1.0,13708.0,21.0,21.0,100.0,0.0,180.0,11.2,1011.0
2022-09-20 12:00:00,561.0,3.0,13485.0,21.0,21.0,100.0,0.0,190.0,7.6,1011.0
2022-09-20 13:00:00,559.0,272.0,12547.0,23.0,20.0,83.0,0.0,200.0,14.8,1012.0
2022-09-20 14:00:00,598.0,1040.0,10842.0,26.0,18.9,65.0,0.0,220.0,18.4,1011.0
2022-09-20 15:00:00,643.0,1413.0,8669.0,29.0,19.0,55.0,0.0,220.0,20.5,1012.0
2022-09-20 16:00:00,646.0,1707.0,7822.0,31.0,19.0,49.0,0.0,220.0,16.6,1011.0
2022-09-20 17:00:00,907.0,1925.0,7593.0,32.0,18.9,46.0,0.0,210.0,22.3,1011.0
2022-09-20 18:00:00,1539.0,1757.0,7731.0,34.0,18.9,41.0,0.0,210.0,27.7,1010.0
2022-09-20 19:00:00,2438.0,1863.0,8168.0,35.0,19.0,39.0,0.0,210.0,24.1,1010.0
2022-09-20 20:00:00,2648.0,1902.0,9608.0,35.0,19.0,39.0,0.0,210.0,29.5,1010.0
2022-09-20 21:00:00,2795.0,1740.0,10865.0,35.0,19.0,39.0,0.0,220.0,22.3,1010.0
2022-09-20 22:00:00,2777.0,1504.0,11687.0,33.0,19.1,44.0,0.0,220.0,24.1,1009.0
2022-09-20 23:00:00,2737.0,1096.0,11404.0,33.0,19.8,46.0,0.0,210.0,16.6,1010.0
2022-09-21 00:00:00,2477.0,258.0,11332.0,31.0,20.9,55.0,0.0,220.0,16.6,1009.0
2022-09-21 01:00:00,1625.0,1.0,12542.0,30.0,14.1,38.0,0.0,190.0,18.4,1010.0
2022-09-21 02:00:00,719.0,1.0,14626.0,28.0,16.9,51.0,0.0,170.0,18.4,1010.0
2022-09-21 03:00:00,595.0,1.0,16392.0,28.0,16.9,51.0,0.0,170.0,18.4,1010.0
2022-09-21 04:00:00,561.0,1.0,17251.0,25.0,18.9,69.0,0.0,180.0,9.4,1010.0
2022-09-21 05:00:00,513.0,1.0,16890.0,27.0,20.1,66.0,0.0,200.0,13.0,1010.0
2022-09-21 06:00:00,486.0,1.0,16009.0,26.0,20.1,70.0,0.0,220.0,14.8,1011.0
2022-09-21 07:00:00,468.0,1.0,15331.0,24.0,19.9,78.0,0.0,280.0,9.4,1011.0
2022-09-21 08:00:00,459.0,0.0,15143.0,23.0,21.1,89.0,0.0,290.0,9.4,1011.0
2022-09-21 09:00:00,463.0,0.0,15447.0,23.0,22.0,94.0,0.0,350.0,16.6,1011.0
2022-09-21 10:00:00,478.0,0.0,15545.0,22.0,22.0,100.0,0.0,350.0,18.4,1012.0
2022-09-21 11:00:00,525.0,0.0,16405.0,22.0,22.0,100.0,0.0,360.0,20.5,1013.0
2022-09-21 12:00:00,532.0,2.0,17563.0,22.0,22.0,100.0,0.0,350.0,29.5,1016.0
2022-09-21 13:00:00,592.0,279.0,17970.0,19.0,17.0,88.0,0.0,350.0,27.7,1016.0
2022-09-21 14:00:00,640.0,1034.0,16356.0,19.0,13.0,68.0,0.0,10.0,37.1,1017.0
2022-09-21 15:00:00,668.0,1493.0,15034.0,20.0,11.0,56.0,0.0,360.0,22.3,1017.0
2022-09-21 16:00:00,765.0,1885.0,14337.0,23.0,9.0,41.0,0.0,350.0,20.5,1017.0
2022-09-21 17:00:00,1744.0,1808.0,12892.0,23.0,9.0,41.0,0.0,350.0,20.5,1017.0
2022-09-21 18:00:00,2664.0,1679.0,13314.0,23.0,7.9,38.0,0.0,350.0,22.3,1018.0
2022-09-21 19:00:00,3250.0,1699.0,14818.0,23.0,7.9,38.0,0.0,330.0,20.5,1019.0
2022-09-21 20:00:00,3293.0,1723.0,14352.0,20.0,7.0,43.0,0.0,350.0,14.8,1019.0
2022-09-21 21:00:00,3294.0,1460.0,13888.0,19.0,8.9,52.0,0.0,270.0,7.6,1018.0
2022-09-21 22:00:00,3140.0,1318.0,14340.0,20.0,8.0,46.0,0.0,320.0,11.2,1019.0
2022-09-21 23:00:00,2818.0,813.0,14274.0,20.0,7.0,43.0,0.0,310.0,18.4,1019.0
2022-09-22 00:00:00,1885.0,177.0,14445.0,18.0,5.9,45.0,0.0,330.0,16.6,1020.0
2022-09-22 01:00:00,1139.0,1.0,13477.0,17.0,7.1,52.0,0.0,330.0,11.2,1020.0
2022-09-22 02:00:00,781.0,0.0,14171.0,16.0,7.0,55.0,0.0,320.0,11.2,1020.0
2022-09-22 03:00:00,659.0,0.0,14996.0,16.0,7.0,55.0,0.0,320.0,11.2,1021.0
2022-09-22 04:00:00,603.0,0.0,15322.0,15.0,8.0,63.0,0.0,320.0,13.0,1022.0
2022-09-22 05:00:00,548.0,1.0,14593.0,14.0,8.0,67.0,0.0,350.0,14.8,1022.0
2022-09-22 06:00:00,544.0,0.0,13181.0,13.0,7.0,67.0,0.0,350.0,18.4,1022.0
2022-09-22 07:00:00,561.0,0.0,12576.0,12.0,8.1,77.0,0.0,350.0,11.2,1022.0
2022-09-22 08:00:00,529.0,0.0,11481.0,11.0,8.0,82.0,0.0,360.0,18.4,1022.0
2022-09-22 09:00:00,504.0,0.0,11128.0,11.0,8.0,82.0,0.0,360.0,14.8,1023.0
2022-09-22 10:00:00,505.0,0.0,11250.0,10.0,9.1,94.0,0.0,360.0,16.6,1023.0
2022-09-22 11:00:00,561.0,0.0,10566.0,9.0,9.0,100.0,0.0,20.0,16.6,1024.0
2022-09-22 12:00:00,542.0,2.0,9608.0,9.0,9.0,100.0,0.0,20.0,16.6,1024.0
2022-09-22 13:00:00,558.0,331.0,9257.0,10.0,9.1,94.0,0.0,10.0,13.0,1025.0
2022-09-22 14:00:00,553.0,1299.0,8120.0,13.0,9.1,77.0,0.0,30.0,18.4,1026.0
2022-09-22 15:00:00,570.0,1685.0,7206.0,14.0,9.0,72.0,0.0,20.0,18.4,1027.0
2022-09-22 16:00:00,647.0,1778.0,7555.0,16.0,8.0,59.0,0.0,20.0,18.4,1026.0
2022-09-22 17:00:00,1120.0,1892.0,7192.0,16.0,7.0,55.0,0.0,20.0,14.8,1026.0
2022-09-22 18:00:00,1606.0,1878.0,6623.0,17.0,7.1,52.0,0.0,40.0,16.6,1025.0
2022-09-22 19:00:00,1657.0,2004.0,6126.0,19.0,6.1,43.0,0.0,360.0,20.5,1024.0
2022-09-22 20:00:00,1955.0,2121.0,5915.0,19.0,6.1,43.0,0.0,10.0,11.2,1024.0
2022-09-22 21:00:00,1994.0,2121.0,5924.0,19.0,5.1,40.0,0.0,360.0,9.4,1023.0
2022-09-22 22:00:00,2003.0,1874.0,5981.0,19.0,5.1,40.0,0.0,360.0,9.4,1023.0
2022-09-22 23:00:00,1917.0,1122.0,5712.0,18.0,7.1,49.0,0.0,30.0,11.2,1023.0
2022-09-23 00:00:00,2065.0,239.0,5364.0,16.0,7.0,55.0,0.0,350.0,7.6,1022.0
2022-09-23 01:00:00,1583.0,1.0,5850.0,15.0,7.1,59.0,0.0,30.0,7.6,1022.0
2022-09-23 02:00:00,633.0,0.0,7350.0,14.0,8.0,67.0,0.0,50.0,7.6,1023.0
2022-09-23 03:00:00,416.0,0.0,8648.0,13.0,8.1,72.0,0.0,80.0,7.6,1023.0
2022-09-23 04:00:00,375.0,0.0,9609.0,13.0,8.1,72.0,0.0,80.0,9.4,1023.0
2022-09-23 05:00:00,371.0,0.0,10897.0,13.0,7.0,67.0,0.0,120.0,13.0,1023.0
2022-09-23 06:00:00,371.0,0.0,11491.0,12.0,8.1,77.0,0.0,150.0,9.4,1023.0
2022-09-23 07:00:00,374.0,0.0,11233.0,11.0,8.0,82.0,0.0,130.0,7.6,1022.0
2022-09-23 08:00:00,370.0,0.0,10750.0,11.0,9.1,88.0,0.0,0.0,0.0,1022.0
2022-09-23 09:00:00,376.0,0.0,10960.0,11.0,9.1,88.0,0.0,140.0,11.2,1021.0
2022-09-23 10:00:00,395.0,1.0,11298.0,11.0,8.0,82.0,0.0,160.0,7.6,1021.0
2022-09-23 11:00:00,415.0,1.0,11538.0,11.0,9.1,88.0,0.0,140.0,11.2,1022.0
2022-09-23 12:00:00,888.0,3.0,11985.0,12.0,9.0,82.0,0.0,150.0,11.2,1022.0
2022-09-23 13:00:00,499.0,275.0,12982.0,11.0,10.1,94.0,0.0,160.0,7.6,1021.0
2022-09-23 14:00:00,482.0,970.0,12442.0,11.0,11.0,100.0,0.0,150.0,11.2,1022.0
2022-09-23 15:00:00,491.0,1278.0,11687.0,11.0,11.0,100.0,3.3,170.0,11.2,1022.0
2022-09-23 16:00:00,531.0,1316.0,11922.0,11.0,11.0,100.0,0.2,120.0,11.2,1021.0
2022-09-23 17:00:00,523.0,1341.0,12236.0,12.0,12.0,100.0,2.3,120.0,13.0,1020.0
2022-09-23 18:00:00,433.0,1295.0,13342.0,13.0,11.1,88.0,0.0,140.0,16.6,1020.0
2022-09-23 19:00:00,550.0,1189.0,13763.0,13.0,11.1,88.0,0.0,140.0,18.4,1018.0
2022-09-23 20:00:00,1325.0,1112.0,13588.0,13.0,11.1,88.0,0.0,150.0,25.9,1017.0
2022-09-23 21:00:00,2003.0,893.0,14148.0,13.0,10.0,82.0,0.0,180.0,18.4,1016.0
2022-09-23 22:00:00,2095.0,669.0,13758.0,12.0,10.1,88.0,0.0,150.0,18.4,1015.0
2022-09-23 23:00:00,1569.0,350.0,12010.0,11.0,10.1,94.0,0.0,150.0,18.4,1015.0
2022-09-24 00:00:00,1887.0,65.0,10009.0,11.0,11.0,100.0,0.0,160.0,16.6,1015.0
2022-09-24 01:00:00,953.0,0.0,8445.0,11.0,11.0,100.0,0.0,160.0,14.8,1015.0
2022-09-24 02:00:00,596.0,0.0,8555.0,11.0,11.0,100.0,0.0,170.0,13.0,1016.0
2022-09-24 03:00:00,515.0,0.0,9016.0,11.0,11.0,100.0,0.0,170.0,11.2,1016.0
2022-09-24 04:00:00,447.0,0.0,8944.0,11.0,11.0,100.0,0.0,180.0,11.2,1015.0
2022-09-24 05:00:00,434.0,0.0,8607.0,12.0,11.1,94.0,0.0,180.0,7.6,1014.0
2022-09-24 06:00:00,421.0,0.0,8212.0,12.0,12.0,100.0,0.0,170.0,9.4,1014.0
2022-09-24 07:00:00,415.0,0.0,8038.0,12.0,12.0,100.0,0.0,170.0,11.2,1013.0
2022-09-24 08:00:00,417.0,0.0,8364.0,12.0,12.0,100.0,0.0,200.0,13.0,1013.0
2022-09-24 09:00:00,419.0,0.0,8308.0,12.0,12.0,100.0,0.0,210.0,9.4,1013.0
2022-09-24 10:00:00,432.0,0.0,8103.0,12.0,12.0,100.0,0.0,210.0,13.0,1013.0
2022-09-24 11:00:00,445.0,0.0,8257.0,12.0,12.0,100.0,0.0,220.0,9.4,1013.0
2022-09-24 12:00:00,455.0,0.0,8770.0,13.0,13.0,100.0,0.0,220.0,9.4,1013.0
2022-09-24 13:00:00,460.0,137.0,8728.0,13.0,13.0,100.0,0.0,250.0,11.2,1013.0
2022-09-24 14:00:00,458.0,757.0,7591.0,13.0,13.0,100.0,0.0,250.0,16.6,1013.0
2022-09-24 15:00:00,513.0,1113.0,6067.0,14.0,14.0,100.0,0.0,230.0,13.0,1013.0
2022-09-24 16:00:00,520.0,1342.0,6041.0,17.0,17.0,100.0,0.0,220.0,13.0,1012.0
2022-09-24 17:00:00,526.0,1399.0,7559.0,21.0,16.0,73.0,0.0,230.0,14.8,1012.0
2022-09-24 18:00:00,532.0,1457.0,10439.0,24.0,15.0,57.0,0.0,250.0,13.0,1010.0
2022-09-24 19:00:00,550.0,1422.0,12377.0,25.0,12.9,47.0,0.0,230.0,16.6,1010.0
2022-09-24 20:00:00,657.0,1303.0,14107.0,28.0,11.1,35.0,0.0,270.0,27.7,1010.0
2022-09-24 21:00:00,1624.0,1205.0,14725.0,28.0,8.8,30.0,0.0,290.0,33.5,1010.0
2022-09-24 22:00:00,2320.0,1088.0,15124.0,27.0,8.0,30.0,0.0,290.0,20.5,1010.0
2022-09-24 23:00:00,2321.0,653.0,14622.0,24.0,7.2,34.0,0.0,300.0,14.8,1011.0
2022-09-25 00:00:00,2158.0,102.0,13211.0,24.0,5.8,31.0,0.0,310.0,18.4,1011.0
2022-09-25 01:00:00,1656.0,0.0,13281.0,22.0,7.0,38.0,0.0,300.0,14.8,1012.0
2022-09-25 02:00:00,798.0,0.0,13375.0,21.0,8.9,46.0,0.0,320.0,11.2,1012.0
2022-09-25 03:00:00,577.0,1.0,13835.0,20.0,9.0,49.0,0.0,300.0,11.2,1012.0
2022-09-25 04:00:00,497.0,1.0,13646.0,17.0,8.9,59.0,0.0,300.0,16.6,1012.0
2022-09-25 05:00:00,444.0,1.0,13501.0,16.0,9.0,63.0,0.0,290.0,13.0,1013.0
2022-09-25 06:00:00,418.0,1.0,12652.0,16.0,9.0,63.0,0.0,300.0,16.6,1013.0
2022-09-25 07:00:00,420.0,1.0,13447.0,15.0,10.0,72.0,0.0,310.0,13.0,1013.0
2022-09-25 08:00:00,439.0,1.0,14295.0,13.0,11.1,88.0,0.0,280.0,11.2,1013.0
2022-09-25 09:00:00,425.0,1.0,14387.0,12.0,11.1,94.0,0.0,280.0,9.4,1013.0
2022-09-25 10:00:00,420.0,1.0,14183.0,13.0,11.1,88.0,0.0,300.0,18.4,1013.0
2022-09-25 11:00:00,417.0,0.0,14054.0,12.0,11.1,94.0,0.0,280.0,13.0,1014.0
2022-09-25 12:00:00,430.0,0.0,15123.0,11.0,11.0,100.0,0.0,290.0,14.8,1014.0
2022-09-25 13:00:00,464.0,149.0,15605.0,12.0,11.1,94.0,0.0,290.0,14.8,1014.0
2022-09-25 14:00:00,468.0,686.0,14701.0,16.0,10.1,68.0,0.0,300.0,22.3,1015.0
2022-09-25 15:00:00,498.0,1239.0,14125.0,17.0,9.9,63.0,0.0,310.0,20.5,1015.0
2022-09-25 16:00:00,494.0,1527.0,15608.0,19.0,10.0,56.0,0.0,310.0,22.3,1015.0
2022-09-25 17:00:00,502.0,1404.0,16252.0,22.0,8.8,43.0,0.0,300.0,24.1,1015.0
2022-09-25 18:00:00,523.0,1671.0,16880.0,23.0,5.9,33.0,0.0,300.0,31.7,1015.0
2022-09-25 19:00:00,560.0,1551.0,16675.0,24.0,3.8,27.0,0.0,320.0,29.5,1014.0
2022-09-25 20:00:00,650.0,1579.0,17213.0,24.0,3.8,27.0,0.0,300.0,25.9,1014.0
2022-09-25 21:00:00,726.0,1430.0,17436.0,24.0,2.8,25.0,0.0,300.0,29.5,1014.0
2022-09-25 22:00:00,1171.0,1290.0,17493.0,23.0,1.9,25.0,0.0,320.0,27.7,1014.0
2022-09-25 23:00:00,1071.0,1000.0,17508.0,22.0,3.1,29.0,0.0,340.0,29.5,1014.0
2022-09-26 00:00:00,1136.0,191.0,17230.0,20.0,3.2,33.0,0.0,320.0,18.4,1015.0
2022-09-26 01:00:00,704.0,1.0,16018.0,18.0,3.1,37.0,0.0,330.0,14.8,1015.0
2022-09-26 02:00:00,559.0,1.0,15621.0,16.0,4.1,45.0,0.0,330.0,16.6,1016.0
2022-09-26 03:00:00,510.0,1.0,14855.0,14.0,4.0,51.0,0.0,320.0,13.0,1016.0
2022-09-26 04:00:00,458.0,1.0,14736.0,12.0,4.9,62.0,0.0,290.0,11.2,1016.0
2022-09-26 05:00:00,396.0,1.0,14805.0,12.0,4.9,62.0,0.0,300.0,11.2,1016.0
2022-09-26 06:00:00,371.0,1.0,13967.0,12.0,4.0,58.0,0.0,310.0,13.0,1016.0
2022-09-26 07:00:00,373.0,1.0,13408.0,11.0,4.0,62.0,0.0,310.0,14.8,1017.0
2022-09-26 08:00:00,362.0,1.0,13163.0,11.0,4.0,62.0,0.0,310.0,13.0,1017.0
2022-09-26 09:00:00,445.0,1.0,13832.0,9.0,5.0,76.0,0.0,290.0,13.0,1017.0
2022-09-26 10:00:00,444.0,0.0,13265.0,9.0,4.0,71.0,0.0,290.0,14.8,1017.0
2022-09-26 11:00:00,438.0,1.0,13030.0,9.0,4.0,71.0,0.0,300.0,14.8,1018.0
2022-09-26 12:00:00,437.0,1.0,12783.0,8.0,4.0,76.0,0.0,290.0,14.8,1018.0
2022-09-26 13:00:00,449.0,245.0,12174.0,10.0,3.9,66.0,0.0,300.0,16.6,1019.0
2022-09-26 14:00:00,513.0,1329.0,11185.0,11.0,4.0,62.0,0.0,300.0,16.6,1019.0
2022-09-26 15:00:00,517.0,1782.0,9758.0,17.0,2.9,39.0,0.0,310.0,24.1,1019.0
2022-09-26 16:00:00,520.0,1826.0,10540.0,17.0,2.9,39.0,0.0,310.0,24.1,1019.0
2022-09-26 17:00:00,486.0,1803.0,13967.0,18.0,3.1,37.0,0.0,330.0,22.3,1019.0
2022-09-26 18:00:00,469.0,1746.0,15553.0,19.0,3.2,35.0,0.0,340.0,40.7,1018.0
2022-09-26 19:00:00,552.0,1671.0,16041.0,20.0,1.9,30.0,0.0,340.0,29.5,1018.0
2022-09-26 20:00:00,601.0,1724.0,16050.0,21.0,1.8,28.0,0.0,330.0,20.5,1018.0
2022-09-26 21:00:00,655.0,1552.0,15850.0,20.0,0.9,28.0,0.0,330.0,16.6,1017.0
2022-09-26 22:00:00,586.0,1375.0,15250.0,19.0,1.0,30.0,0.0,320.0,18.4,1017.0
2022-09-26 23:00:00,596.0,929.0,13184.0,20.0,0.9,28.0,0.0,320.0,24.1,1017.0
2022-09-27 00:00:00,1422.0,182.0,9641.0,16.0,3.1,42.0,0.0,350.0,11.2,1017.0
2022-09-27 01:00:00,1301.0,0.0,8218.0,13.0,3.1,51.0,0.0,350.0,9.4,1018.0
2022-09-27 02:00:00,695.0,0.0,7989.0,13.0,3.1,51.0,0.0,320.0,9.4,1018.0
2022-09-27 03:00:00,501.0,0.0,7195.0,11.0,4.0,62.0,0.0,290.0,5.4,1019.0
2022-09-27 04:00:00,427.0,0.0,6448.0,12.0,4.0,58.0,0.0,320.0,11.2,1019.0
2022-09-27 05:00:00,402.0,0.0,5661.0,10.0,5.0,71.0,0.0,310.0,7.6,1019.0
2022-09-27 06:00:00,397.0,0.0,5136.0,9.0,6.1,82.0,0.0,310.0,7.6,1019.0
2022-09-27 07:00:00,388.0,0.0,4824.0,7.0,5.9,93.0,0.0,270.0,11.2,1019.0
2022-09-27 08:00:00,385.0,0.0,5099.0,8.0,6.9,93.0,0.0,270.0,9.4,1019.0
2022-09-27 09:00:00,380.0,0.0,5204.0,9.0,7.0,87.0,0.0,310.0,9.4,1019.0
2022-09-27 10:00:00,399.0,0.0,4831.0,9.0,6.1,82.0,0.0,320.0,9.4,1020.0
2022-09-27 11:00:00,406.0,0.0,5491.0,8.0,6.0,87.0,0.0,290.0,7.6,1020.0
2022-09-27 12:00:00,462.0,1.0,6362.0,8.0,6.0,87.0,0.0,360.0,11.2,1021.0
2022-09-27 13:00:00,490.0,287.0,6617.0,10.0,7.1,82.0,0.0,20.0,9.4,1022.0
2022-09-27 14:00:00,487.0,1468.0,6360.0,12.0,7.1,72.0,0.0,0.0,0.0,1023.0
2022-09-27 15:00:00,492.0,2065.0,5107.0,16.0,3.1,42.0,0.0,40.0,9.4,1023.0
2022-09-27 16:00:00,523.0,2060.0,5905.0,16.0,3.1,42.0,0.0,30.0,9.4,1023.0
2022-09-27 17:00:00,490.0,2035.0,6398.0,18.0,4.2,40.0,0.0,30.0,14.8,1023.0
2022-09-27 18:00:00,498.0,1916.0,6804.0,19.0,3.2,35.0,0.0,10.0,20.5,1023.0
2022-09-27 19:00:00,581.0,1904.0,7300.0,20.0,3.2,33.0,0.0,360.0,16.6,1023.0
2022-09-27 20:00:00,566.0,1804.0,7773.0,20.0,4.1,35.0,0.0,350.0,14.8,1023.0
2022-09-27 21:00:00,586.0,1707.0,8234.0,21.0,3.2,31.0,0.0,340.0,16.6,1023.0
2022-09-27 22:00:00,684.0,1615.0,8411.0,20.0,4.1,35.0,0.0,20.0,20.5,1023.0
2022-09-27 23:00:00,667.0,1042.0,8211.0,19.0,3.2,35.0,0.0,10.0,20.5,1024.0
2022-09-28 00:00:00,635.0,178.0,7424.0,15.0,1.1,39.0,0.0,20.0,11.2,1025.0
2022-09-28 01:00:00,627.0,0.0,8786.0,12.0,0.1,44.0,0.0,10.0,14.8,1025.0
2022-09-28 02:00:00,609.0,0.0,11209.0,10.0,-1.1,46.0,0.0,20.0,11.2,1027.0
2022-09-28 03:00:00,567.0,0.0,12743.0,9.0,-0.1,53.0,0.0,20.0,11.2,1027.0
2022-09-28 04:00:00,547.0,0.0,12890.0,8.0,-1.0,53.0,0.0,40.0,11.2,1028.0
2022-09-28 05:00:00,509.0,0.0,11712.0,7.0,-0.9,57.0,0.0,30.0,7.6,1028.0
2022-09-28 06:00:00,506.0,0.0,10714.0,6.0,-0.1,65.0,0.0,40.0,7.6,1029.0
2022-09-28 07:00:00,475.0,0.0,10033.0,6.0,-0.1,65.0,0.0,50.0,9.4,1030.0
2022-09-28 08:00:00,473.0,0.0,9187.0,5.0,0.9,75.0,0.0,40.0,11.2,1030.0
2022-09-28 09:00:00,472.0,0.0,8519.0,4.0,1.0,81.0,0.0,40.0,9.4,1031.0
2022-09-28 10:00:00,475.0,0.0,7984.0,3.0,2.0,93.0,0.0,30.0,5.4,1031.0
2022-09-28 11:00:00,482.0,0.0,7747.0,3.0,2.0,93.0,0.0,30.0,5.4,1032.0
2022-09-28 12:00:00,945.0,1.0,7868.0,3.0,2.0,93.0,0.0,30.0,9.4,1032.0
2022-09-28 13:00:00,628.0,315.0,8073.0,4.0,3.0,93.0,0.0,40.0,11.2,1033.0
2022-09-28 14:00:00,536.0,1520.0,7842.0,7.0,5.0,87.0,0.0,40.0,7.6,1033.0
2022-09-28 15:00:00,538.0,2073.0,5850.0,9.0,5.0,76.0,0.0,100.0,11.2,1034.0
2022-09-28 16:00:00,547.0,2120.0,5946.0,11.0,5.1,67.0,0.0,20.0,7.6,1033.0
2022-09-28 17:00:00,570.0,1992.0,5705.0,13.0,3.9,54.0,0.0,0.0,0.0,1033.0
2022-09-28 18:00:00,500.0,1858.0,5108.0,15.0,1.8,41.0,0.0,0.0,0.0,1032.0
2022-09-28 19:00:00,538.0,1970.0,4825.0,15.0,1.8,41.0,0.0,20.0,7.6,1032.0
2022-09-28 20:00:00,541.0,2022.0,5272.0,16.0,0.9,36.0,0.0,70.0,13.0,1031.0
2022-09-28 21:00:00,532.0,2000.0,5378.0,17.0,0.2,32.0,0.0,40.0,11.2,1031.0
2022-09-28 22:00:00,542.0,1976.0,5401.0,17.0,0.2,32.0,0.0,0.0,0.0,1030.0
2022-09-28 23:00:00,1243.0,1080.0,5538.0,16.0,0.1,34.0,0.0,90.0,13.0,1030.0
2022-09-29 00:00:00,1546.0,158.0,5642.0,14.0,0.9,41.0,0.0,100.0,7.6,1030.0
2022-09-29 01:00:00,1253.0,0.0,7890.0,12.0,1.0,47.0,0.0,90.0,9.4,1031.0
2022-09-29 02:00:00,523.0,0.0,10881.0,10.0,2.1,58.0,0.0,90.0,11.2,1031.0
2022-09-29 03:00:00,490.0,0.0,13012.0,8.0,2.0,66.0,0.0,90.0,13.0,1031.0
2022-09-29 04:00:00,487.0,0.0,13280.0,8.0,3.1,71.0,0.0,120.0,13.0,1031.0
2022-09-29 05:00:00,455.0,1.0,13283.0,9.0,2.1,62.0,0.0,120.0,13.0,1031.0
2022-09-29 06:00:00,432.0,1.0,12791.0,5.0,3.0,87.0,0.0,160.0,7.6,1031.0
2022-09-29 07:00:00,412.0,1.0,12429.0,6.0,3.0,81.0,0.0,130.0,9.4,1031.0
2022-09-29 08:00:00,403.0,1.0,12424.0,4.0,3.0,93.0,0.0,130.0,7.6,1031.0
2022-09-29 09:00:00,392.0,1.0,12308.0,4.0,3.0,93.0,0.0,90.0,7.6,1031.0
2022-09-29 10:00:00,376.0,0.0,12137.0,4.0,3.0,93.0,0.0,90.0,7.6,1031.0
2022-09-29 11:00:00,560.0,1.0,12384.0,4.0,3.0,93.0,0.0,90.0,7.6,1031.0
2022-09-29 12:00:00,2269.0,1.0,12611.0,3.0,3.0,100.0,0.0,140.0,9.4,1031.0
2022-09-29 13:00:00,1376.0,251.0,13143.0,7.0,5.0,87.0,0.0,140.0,13.0,1031.0
2022-09-29 14:00:00,486.0,1341.0,12265.0,8.0,6.0,87.0,0.0,140.0,14.8,1031.0
2022-09-29 15:00:00,985.0,1877.0,10567.0,12.0,6.1,67.0,0.0,160.0,17.0,1031.0
2022-09-29 16:00:00,561.0,1988.0,10718.0,15.0,6.0,55.0,0.0,160.0,16.6,1030.0
2022-09-29 17:00:00,502.0,2030.0,10751.0,17.0,5.9,48.0,0.0,160.0,18.4,1029.0
2022-09-29 18:00:00,457.0,1988.0,11219.0,18.0,4.9,42.0,0.0,190.0,18.4,1028.0
2022-09-29 19:00:00,458.0,2022.0,11329.0,19.0,4.0,37.0,0.0,160.0,18.4,1027.0
2022-09-29 20:00:00,532.0,2058.0,11576.0,19.0,5.1,40.0,0.0,150.0,16.6,1027.0
2022-09-29 21:00:00,556.0,2072.0,11865.0,20.0,4.1,35.0,0.0,150.0,13.0,1026.0
2022-09-29 22:00:00,1102.0,1912.0,11900.0,19.0,5.1,40.0,0.0,150.0,20.5,1025.0
